,Date,Financial Statement Present,NET PROFIT MARGIN,GROSS MARGIN,INTEREST EXPENSE,REVENUE,EBITDA MARGIN,DIVIDEND PER SHARE,INCOME TAX EXPENSE
2922,2017-06-30,1,0.06,0.2,158000000.0,60825000000.0,0.15,0.77,892000000.0
2923,2017-07-01,0,,,,,,,
2924,2017-07-02,0,,,,,,,
2925,2017-07-03,0,,,,,,,
2926,2017-07-04,0,,,,,,,
2927,2017-07-05,0,,,,,,,
2928,2017-07-06,0,,,,,,,
2929,2017-07-07,0,,,,,,,
2930,2017-07-08,0,,,,,,,
2931,2017-07-09,0,,,,,,,
2932,2017-07-10,0,,,,,,,
2933,2017-07-11,0,,,,,,,
2934,2017-07-12,0,,,,,,,
2935,2017-07-13,0,,,,,,,
2936,2017-07-14,0,,,,,,,
2937,2017-07-15,0,,,,,,,
2938,2017-07-16,0,,,,,,,
2939,2017-07-17,0,,,,,,,
2940,2017-07-18,0,,,,,,,
2941,2017-07-19,0,,,,,,,
2942,2017-07-20,0,,,,,,,
2943,2017-07-21,0,,,,,,,
2944,2017-07-22,0,,,,,,,
2945,2017-07-23,0,,,,,,,
2946,2017-07-24,0,,,,,,,
2947,2017-07-25,0,,,,,,,
2948,2017-07-26,0,,,,,,,
2949,2017-07-27,0,,,,,,,
2950,2017-07-28,0,,,,,,,
2951,2017-07-29,0,,,,,,,
2952,2017-07-30,0,,,,,,,
2953,2017-07-31,0,,,,,,,
2954,2017-08-01,0,,,,,,,
2955,2017-08-02,0,,,,,,,
2956,2017-08-03,0,,,,,,,
2957,2017-08-04,0,,,,,,,
2958,2017-08-05,0,,,,,,,
2959,2017-08-06,0,,,,,,,
2960,2017-08-07,0,,,,,,,
2961,2017-08-08,0,,,,,,,
2962,2017-08-09,0,,,,,,,
2963,2017-08-10,0,,,,,,,
2964,2017-08-11,0,,,,,,,
2965,2017-08-12,0,,,,,,,
2966,2017-08-13,0,,,,,,,
2967,2017-08-14,0,,,,,,,
2968,2017-08-15,0,,,,,,,
2969,2017-08-16,0,,,,,,,
2970,2017-08-17,0,,,,,,,
2971,2017-08-18,0,,,,,,,
2972,2017-08-19,0,,,,,,,
2973,2017-08-20,0,,,,,,,
2974,2017-08-21,0,,,,,,,
2975,2017-08-22,0,,,,,,,
2976,2017-08-23,0,,,,,,,
2977,2017-08-24,0,,,,,,,
2978,2017-08-25,0,,,,,,,
2979,2017-08-26,0,,,,,,,
2980,2017-08-27,0,,,,,,,
2981,2017-08-28,0,,,,,,,
2982,2017-08-29,0,,,,,,,
2983,2017-08-30,0,,,,,,,
2984,2017-08-31,0,,,,,,,
2985,2017-09-01,0,,,,,,,
2986,2017-09-02,0,,,,,,,
2987,2017-09-03,0,,,,,,,
2988,2017-09-04,0,,,,,,,
2989,2017-09-05,0,,,,,,,
2990,2017-09-06,0,,,,,,,
2991,2017-09-07,0,,,,,,,
2992,2017-09-08,0,,,,,,,
2993,2017-09-09,0,,,,,,,
2994,2017-09-10,0,,,,,,,
2995,2017-09-11,0,,,,,,,
2996,2017-09-12,0,,,,,,,
2997,2017-09-13,0,,,,,,,
2998,2017-09-14,0,,,,,,,
2999,2017-09-15,0,,,,,,,
3000,2017-09-16,0,,,,,,,
3001,2017-09-17,0,,,,,,,
3002,2017-09-18,0,,,,,,,
3003,2017-09-19,0,,,,,,,
3004,2017-09-20,0,,,,,,,
3005,2017-09-21,0,,,,,,,
3006,2017-09-22,0,,,,,,,
3007,2017-09-23,0,,,,,,,
3008,2017-09-24,0,,,,,,,
3009,2017-09-25,0,,,,,,,
3010,2017-09-26,0,,,,,,,
3011,2017-09-27,0,,,,,,,
3012,2017-09-28,0,,,,,,,
3013,2017-09-29,0,,,,,,,
3014,2017-09-30,1,0.06,0.22,111000000.0,64415000000.0,0.16,0.77,1498000000.0
3015,2017-10-01,0,,,,,,,
3016,2017-10-02,0,,,,,,,
3017,2017-10-03,0,,,,,,,
3018,2017-10-04,0,,,,,,,
3019,2017-10-05,0,,,,,,,
3020,2017-10-06,0,,,,,,,
3021,2017-10-07,0,,,,,,,
3022,2017-10-08,0,,,,,,,
3023,2017-10-09,0,,,,,,,
3024,2017-10-10,0,,,,,,,
3025,2017-10-11,0,,,,,,,
3026,2017-10-12,0,,,,,,,
3027,2017-10-13,0,,,,,,,
3028,2017-10-14,0,,,,,,,
3029,2017-10-15,0,,,,,,,
3030,2017-10-16,0,,,,,,,
3031,2017-10-17,0,,,,,,,
3032,2017-10-18,0,,,,,,,
3033,2017-10-19,0,,,,,,,
3034,2017-10-20,0,,,,,,,
3035,2017-10-21,0,,,,,,,
3036,2017-10-22,0,,,,,,,
3037,2017-10-23,0,,,,,,,
3038,2017-10-24,0,,,,,,,
3039,2017-10-25,0,,,,,,,
3040,2017-10-26,0,,,,,,,
3041,2017-10-27,0,,,,,,,
3042,2017-10-28,0,,,,,,,
3043,2017-10-29,0,,,,,,,
3044,2017-10-30,0,,,,,,,
3045,2017-10-31,0,,,,,,,
3046,2017-11-01,0,,,,,,,
3047,2017-11-02,0,,,,,,,
3048,2017-11-03,0,,,,,,,
3049,2017-11-04,0,,,,,,,
3050,2017-11-05,0,,,,,,,
3051,2017-11-06,0,,,,,,,
3052,2017-11-07,0,,,,,,,
3053,2017-11-08,0,,,,,,,
3054,2017-11-09,0,,,,,,,
3055,2017-11-10,0,,,,,,,
3056,2017-11-11,0,,,,,,,
3057,2017-11-12,0,,,,,,,
3058,2017-11-13,0,,,,,,,
3059,2017-11-14,0,,,,,,,
3060,2017-11-15,0,,,,,,,
3061,2017-11-16,0,,,,,,,
3062,2017-11-17,0,,,,,,,
3063,2017-11-18,0,,,,,,,
3064,2017-11-19,0,,,,,,,
3065,2017-11-20,0,,,,,,,
3066,2017-11-21,0,,,,,,,
3067,2017-11-22,0,,,,,,,
3068,2017-11-23,0,,,,,,,
3069,2017-11-24,0,,,,,,,
3070,2017-11-25,0,,,,,,,
3071,2017-11-26,0,,,,,,,
3072,2017-11-27,0,,,,,,,
3073,2017-11-28,0,,,,,,,
3074,2017-11-29,0,,,,,,,
3075,2017-11-30,0,,,,,,,
3076,2017-12-01,0,,,,,,,
3077,2017-12-02,0,,,,,,,
3078,2017-12-03,0,,,,,,,
3079,2017-12-04,0,,,,,,,
3080,2017-12-05,0,,,,,,,
3081,2017-12-06,0,,,,,,,
3082,2017-12-07,0,,,,,,,
3083,2017-12-08,0,,,,,,,
3084,2017-12-09,0,,,,,,,
3085,2017-12-10,0,,,,,,,
3086,2017-12-11,0,,,,,,,
3087,2017-12-12,0,,,,,,,
3088,2017-12-13,0,,,,,,,
3089,2017-12-14,0,,,,,,,
3090,2017-12-15,0,,,,,,,
3091,2017-12-16,0,,,,,,,
3092,2017-12-17,0,,,,,,,
3093,2017-12-18,0,,,,,,,
3094,2017-12-19,0,,,,,,,
3095,2017-12-20,0,,,,,,,
3096,2017-12-21,0,,,,,,,
3097,2017-12-22,0,,,,,,,
3098,2017-12-23,0,,,,,,,
3099,2017-12-24,0,,,,,,,
3100,2017-12-25,0,,,,,,,
3101,2017-12-26,0,,,,,,,
3102,2017-12-27,0,,,,,,,
3103,2017-12-28,0,,,,,,,
3104,2017-12-29,0,,,,,,,
3105,2017-12-30,0,,,,,,,
3106,2017-12-31,1,0.16,0.31,186000000.0,50832000000.0,0.18,0.77,-5392000000.0
3107,2018-01-01,0,,,,,,,
3108,2018-01-02,0,,,,,,,
3109,2018-01-03,0,,,,,,,
3110,2018-01-04,0,,,,,,,
3111,2018-01-05,0,,,,,,,
3112,2018-01-06,0,,,,,,,
3113,2018-01-07,0,,,,,,,
3114,2018-01-08,0,,,,,,,
3115,2018-01-09,0,,,,,,,
3116,2018-01-10,0,,,,,,,
3117,2018-01-11,0,,,,,,,
3118,2018-01-12,0,,,,,,,
3119,2018-01-13,0,,,,,,,
3120,2018-01-14,0,,,,,,,
3121,2018-01-15,0,,,,,,,
3122,2018-01-16,0,,,,,,,
3123,2018-01-17,0,,,,,,,
3124,2018-01-18,0,,,,,,,
3125,2018-01-19,0,,,,,,,
3126,2018-01-20,0,,,,,,,
3127,2018-01-21,0,,,,,,,
3128,2018-01-22,0,,,,,,,
3129,2018-01-23,0,,,,,,,
3130,2018-01-24,0,,,,,,,
3131,2018-01-25,0,,,,,,,
3132,2018-01-26,0,,,,,,,
3133,2018-01-27,0,,,,,,,
3134,2018-01-28,0,,,,,,,
3135,2018-01-29,0,,,,,,,
3136,2018-01-30,0,,,,,,,
3137,2018-01-31,0,,,,,,,
3138,2018-02-01,0,,,,,,,
3139,2018-02-02,0,,,,,,,
3140,2018-02-03,0,,,,,,,
3141,2018-02-04,0,,,,,,,
3142,2018-02-05,0,,,,,,,
3143,2018-02-06,0,,,,,,,
3144,2018-02-07,0,,,,,,,
3145,2018-02-08,0,,,,,,,
3146,2018-02-09,0,,,,,,,
3147,2018-02-10,0,,,,,,,
3148,2018-02-11,0,,,,,,,
3149,2018-02-12,0,,,,,,,
3150,2018-02-13,0,,,,,,,
3151,2018-02-14,0,,,,,,,
3152,2018-02-15,0,,,,,,,
3153,2018-02-16,0,,,,,,,
3154,2018-02-17,0,,,,,,,
3155,2018-02-18,0,,,,,,,
3156,2018-02-19,0,,,,,,,
3157,2018-02-20,0,,,,,,,
3158,2018-02-21,0,,,,,,,
3159,2018-02-22,0,,,,,,,
3160,2018-02-23,0,,,,,,,
3161,2018-02-24,0,,,,,,,
3162,2018-02-25,0,,,,,,,
3163,2018-02-26,0,,,,,,,
3164,2018-02-27,0,,,,,,,
3165,2018-02-28,0,,,,,,,
3166,2018-03-01,0,,,,,,,
3167,2018-03-02,0,,,,,,,
3168,2018-03-03,0,,,,,,,
3169,2018-03-04,0,,,,,,,
3170,2018-03-05,0,,,,,,,
3171,2018-03-06,0,,,,,,,
3172,2018-03-07,0,,,,,,,
3173,2018-03-08,0,,,,,,,
3174,2018-03-09,0,,,,,,,
3175,2018-03-10,0,,,,,,,
3176,2018-03-11,0,,,,,,,
3177,2018-03-12,0,,,,,,,
3178,2018-03-13,0,,,,,,,
3179,2018-03-14,0,,,,,,,
3180,2018-03-15,0,,,,,,,
3181,2018-03-16,0,,,,,,,
3182,2018-03-17,0,,,,,,,
3183,2018-03-18,0,,,,,,,
3184,2018-03-19,0,,,,,,,
3185,2018-03-20,0,,,,,,,
3186,2018-03-21,0,,,,,,,
3187,2018-03-22,0,,,,,,,
3188,2018-03-23,0,,,,,,,
3189,2018-03-24,0,,,,,,,
3190,2018-03-25,0,,,,,,,
3191,2018-03-26,0,,,,,,,
3192,2018-03-27,0,,,,,,,
3193,2018-03-28,0,,,,,,,
3194,2018-03-29,0,,,,,,,
3195,2018-03-30,0,,,,,,,
3196,2018-03-31,1,0.07,0.25,204000000.0,65436000000.0,0.18,0.77,2457000000.0
3197,2018-04-01,0,,,,,,,
3198,2018-04-02,0,,,,,,,
3199,2018-04-03,0,,,,,,,
3200,2018-04-04,0,,,,,,,
3201,2018-04-05,0,,,,,,,
3202,2018-04-06,0,,,,,,,
3203,2018-04-07,0,,,,,,,
3204,2018-04-08,0,,,,,,,
3205,2018-04-09,0,,,,,,,
3206,2018-04-10,0,,,,,,,
3207,2018-04-11,0,,,,,,,
3208,2018-04-12,0,,,,,,,
3209,2018-04-13,0,,,,,,,
3210,2018-04-14,0,,,,,,,
3211,2018-04-15,0,,,,,,,
3212,2018-04-16,0,,,,,,,
3213,2018-04-17,0,,,,,,,
3214,2018-04-18,0,,,,,,,
3215,2018-04-19,0,,,,,,,
3216,2018-04-20,0,,,,,,,
3217,2018-04-21,0,,,,,,,
3218,2018-04-22,0,,,,,,,
3219,2018-04-23,0,,,,,,,
3220,2018-04-24,0,,,,,,,
3221,2018-04-25,0,,,,,,,
3222,2018-04-26,0,,,,,,,
3223,2018-04-27,0,,,,,,,
3224,2018-04-28,0,,,,,,,
3225,2018-04-29,0,,,,,,,
3226,2018-04-30,0,,,,,,,
3227,2018-05-01,0,,,,,,,
3228,2018-05-02,0,,,,,,,
3229,2018-05-03,0,,,,,,,
3230,2018-05-04,0,,,,,,,
3231,2018-05-05,0,,,,,,,
3232,2018-05-06,0,,,,,,,
3233,2018-05-07,0,,,,,,,
3234,2018-05-08,0,,,,,,,
3235,2018-05-09,0,,,,,,,
3236,2018-05-10,0,,,,,,,
3237,2018-05-11,0,,,,,,,
3238,2018-05-12,0,,,,,,,
3239,2018-05-13,0,,,,,,,
3240,2018-05-14,0,,,,,,,
3241,2018-05-15,0,,,,,,,
3242,2018-05-16,0,,,,,,,
3243,2018-05-17,0,,,,,,,
3244,2018-05-18,0,,,,,,,
3245,2018-05-19,0,,,,,,,
3246,2018-05-20,0,,,,,,,
3247,2018-05-21,0,,,,,,,
3248,2018-05-22,0,,,,,,,
3249,2018-05-23,0,,,,,,,
3250,2018-05-24,0,,,,,,,
3251,2018-05-25,0,,,,,,,
3252,2018-05-26,0,,,,,,,
3253,2018-05-27,0,,,,,,,
3254,2018-05-28,0,,,,,,,
3255,2018-05-29,0,,,,,,,
3256,2018-05-30,0,,,,,,,
3257,2018-05-31,0,,,,,,,
3258,2018-06-01,0,,,,,,,
3259,2018-06-02,0,,,,,,,
3260,2018-06-03,0,,,,,,,
3261,2018-06-04,0,,,,,,,
3262,2018-06-05,0,,,,,,,
3263,2018-06-06,0,,,,,,,
3264,2018-06-07,0,,,,,,,
3265,2018-06-08,0,,,,,,,
3266,2018-06-09,0,,,,,,,
3267,2018-06-10,0,,,,,,,
3268,2018-06-11,0,,,,,,,
3269,2018-06-12,0,,,,,,,
3270,2018-06-13,0,,,,,,,
3271,2018-06-14,0,,,,,,,
3272,2018-06-15,0,,,,,,,
3273,2018-06-16,0,,,,,,,
3274,2018-06-17,0,,,,,,,
3275,2018-06-18,0,,,,,,,
3276,2018-06-19,0,,,,,,,
3277,2018-06-20,0,,,,,,,
3278,2018-06-21,0,,,,,,,
3279,2018-06-22,0,,,,,,,
3280,2018-06-23,0,,,,,,,
3281,2018-06-24,0,,,,,,,
3282,2018-06-25,0,,,,,,,
3283,2018-06-26,0,,,,,,,
3284,2018-06-27,0,,,,,,,
3285,2018-06-28,0,,,,,,,
3286,2018-06-29,0,,,,,,,
3287,2018-06-30,1,0.06,0.23,147000000.0,71456000000.0,0.16,0.82,2526000000.0
3288,2018-07-01,0,,,,,,,
3289,2018-07-02,0,,,,,,,
3290,2018-07-03,0,,,,,,,
3291,2018-07-04,0,,,,,,,
3292,2018-07-05,0,,,,,,,
3293,2018-07-06,0,,,,,,,
3294,2018-07-07,0,,,,,,,
3295,2018-07-08,0,,,,,,,
3296,2018-07-09,0,,,,,,,
3297,2018-07-10,0,,,,,,,
3298,2018-07-11,0,,,,,,,
3299,2018-07-12,0,,,,,,,
3300,2018-07-13,0,,,,,,,
3301,2018-07-14,0,,,,,,,
3302,2018-07-15,0,,,,,,,
3303,2018-07-16,0,,,,,,,
3304,2018-07-17,0,,,,,,,
3305,2018-07-18,0,,,,,,,
3306,2018-07-19,0,,,,,,,
3307,2018-07-20,0,,,,,,,
3308,2018-07-21,0,,,,,,,
3309,2018-07-22,0,,,,,,,
3310,2018-07-23,0,,,,,,,
3311,2018-07-24,0,,,,,,,
3312,2018-07-25,0,,,,,,,
3313,2018-07-26,0,,,,,,,
3314,2018-07-27,0,,,,,,,
3315,2018-07-28,0,,,,,,,
3316,2018-07-29,0,,,,,,,
3317,2018-07-30,0,,,,,,,
3318,2018-07-31,0,,,,,,,
3319,2018-08-01,0,,,,,,,
3320,2018-08-02,0,,,,,,,
3321,2018-08-03,0,,,,,,,
3322,2018-08-04,0,,,,,,,
3323,2018-08-05,0,,,,,,,
3324,2018-08-06,0,,,,,,,
3325,2018-08-07,0,,,,,,,
3326,2018-08-08,0,,,,,,,
3327,2018-08-09,0,,,,,,,
3328,2018-08-10,0,,,,,,,
3329,2018-08-11,0,,,,,,,
3330,2018-08-12,0,,,,,,,
3331,2018-08-13,0,,,,,,,
3332,2018-08-14,0,,,,,,,
3333,2018-08-15,0,,,,,,,
3334,2018-08-16,0,,,,,,,
3335,2018-08-17,0,,,,,,,
3336,2018-08-18,0,,,,,,,
3337,2018-08-19,0,,,,,,,
3338,2018-08-20,0,,,,,,,
3339,2018-08-21,0,,,,,,,
3340,2018-08-22,0,,,,,,,
3341,2018-08-23,0,,,,,,,
3342,2018-08-24,0,,,,,,,
3343,2018-08-25,0,,,,,,,
3344,2018-08-26,0,,,,,,,
3345,2018-08-27,0,,,,,,,
3346,2018-08-28,0,,,,,,,
3347,2018-08-29,0,,,,,,,
3348,2018-08-30,0,,,,,,,
3349,2018-08-31,0,,,,,,,
3350,2018-09-01,0,,,,,,,
3351,2018-09-02,0,,,,,,,
3352,2018-09-03,0,,,,,,,
3353,2018-09-04,0,,,,,,,
3354,2018-09-05,0,,,,,,,
3355,2018-09-06,0,,,,,,,
3356,2018-09-07,0,,,,,,,
3357,2018-09-08,0,,,,,,,
3358,2018-09-09,0,,,,,,,
3359,2018-09-10,0,,,,,,,
3360,2018-09-11,0,,,,,,,
3361,2018-09-12,0,,,,,,,
3362,2018-09-13,0,,,,,,,
3363,2018-09-14,0,,,,,,,
3364,2018-09-15,0,,,,,,,
3365,2018-09-16,0,,,,,,,
3366,2018-09-17,0,,,,,,,
3367,2018-09-18,0,,,,,,,
3368,2018-09-19,0,,,,,,,
3369,2018-09-20,0,,,,,,,
3370,2018-09-21,0,,,,,,,
3371,2018-09-22,0,,,,,,,
3372,2018-09-23,0,,,,,,,
3373,2018-09-24,0,,,,,,,
3374,2018-09-25,0,,,,,,,
3375,2018-09-26,0,,,,,,,
3376,2018-09-27,0,,,,,,,
3377,2018-09-28,0,,,,,,,
3378,2018-09-29,0,,,,,,,
3379,2018-09-30,1,0.08,0.25,200000000.0,74187000000.0,0.19,0.82,2634000000.0
3380,2018-10-01,0,,,,,,,
3381,2018-10-02,0,,,,,,,
3382,2018-10-03,0,,,,,,,
3383,2018-10-04,0,,,,,,,
3384,2018-10-05,0,,,,,,,
3385,2018-10-06,0,,,,,,,
3386,2018-10-07,0,,,,,,,
3387,2018-10-08,0,,,,,,,
3388,2018-10-09,0,,,,,,,
3389,2018-10-10,0,,,,,,,
3390,2018-10-11,0,,,,,,,
3391,2018-10-12,0,,,,,,,
3392,2018-10-13,0,,,,,,,
3393,2018-10-14,0,,,,,,,
3394,2018-10-15,0,,,,,,,
3395,2018-10-16,0,,,,,,,
3396,2018-10-17,0,,,,,,,
3397,2018-10-18,0,,,,,,,
3398,2018-10-19,0,,,,,,,
3399,2018-10-20,0,,,,,,,
3400,2018-10-21,0,,,,,,,
3401,2018-10-22,0,,,,,,,
3402,2018-10-23,0,,,,,,,
3403,2018-10-24,0,,,,,,,
3404,2018-10-25,0,,,,,,,
3405,2018-10-26,0,,,,,,,
3406,2018-10-27,0,,,,,,,
3407,2018-10-28,0,,,,,,,
3408,2018-10-29,0,,,,,,,
3409,2018-10-30,0,,,,,,,
3410,2018-10-31,0,,,,,,,
3411,2018-11-01,0,,,,,,,
3412,2018-11-02,0,,,,,,,
3413,2018-11-03,0,,,,,,,
3414,2018-11-04,0,,,,,,,
3415,2018-11-05,0,,,,,,,
3416,2018-11-06,0,,,,,,,
3417,2018-11-07,0,,,,,,,
3418,2018-11-08,0,,,,,,,
3419,2018-11-09,0,,,,,,,
3420,2018-11-10,0,,,,,,,
3421,2018-11-11,0,,,,,,,
3422,2018-11-12,0,,,,,,,
3423,2018-11-13,0,,,,,,,
3424,2018-11-14,0,,,,,,,
3425,2018-11-15,0,,,,,,,
3426,2018-11-16,0,,,,,,,
3427,2018-11-17,0,,,,,,,
3428,2018-11-18,0,,,,,,,
3429,2018-11-19,0,,,,,,,
3430,2018-11-20,0,,,,,,,
3431,2018-11-21,0,,,,,,,
3432,2018-11-22,0,,,,,,,
3433,2018-11-23,0,,,,,,,
3434,2018-11-24,0,,,,,,,
3435,2018-11-25,0,,,,,,,
3436,2018-11-26,0,,,,,,,
3437,2018-11-27,0,,,,,,,
3438,2018-11-28,0,,,,,,,
3439,2018-11-29,0,,,,,,,
3440,2018-11-30,0,,,,,,,
3441,2018-12-01,0,,,,,,,
3442,2018-12-02,0,,,,,,,
3443,2018-12-03,0,,,,,,,
3444,2018-12-04,0,,,,,,,
3445,2018-12-05,0,,,,,,,
3446,2018-12-06,0,,,,,,,
3447,2018-12-07,0,,,,,,,
3448,2018-12-08,0,,,,,,,
3449,2018-12-09,0,,,,,,,
3450,2018-12-10,0,,,,,,,
3451,2018-12-11,0,,,,,,,
3452,2018-12-12,0,,,,,,,
3453,2018-12-13,0,,,,,,,
3454,2018-12-14,0,,,,,,,
3455,2018-12-15,0,,,,,,,
3456,2018-12-16,0,,,,,,,
3457,2018-12-17,0,,,,,,,
3458,2018-12-18,0,,,,,,,
3459,2018-12-19,0,,,,,,,
3460,2018-12-20,0,,,,,,,
3461,2018-12-21,0,,,,,,,
3462,2018-12-22,0,,,,,,,
3463,2018-12-23,0,,,,,,,
3464,2018-12-24,0,,,,,,,
3465,2018-12-25,0,,,,,,,
3466,2018-12-26,0,,,,,,,
3467,2018-12-27,0,,,,,,,
3468,2018-12-28,0,,,,,,,
3469,2018-12-29,0,,,,,,,
3470,2018-12-30,0,,,,,,,
3471,2018-12-31,1,0.09,0.24,215000000.0,68253000000.0,0.2,0.82,1915000000.0
3472,2019-01-01,0,,,,,,,
3473,2019-01-02,0,,,,,,,
3474,2019-01-03,0,,,,,,,
3475,2019-01-04,0,,,,,,,
3476,2019-01-05,0,,,,,,,
3477,2019-01-06,0,,,,,,,
3478,2019-01-07,0,,,,,,,
3479,2019-01-08,0,,,,,,,
3480,2019-01-09,0,,,,,,,
3481,2019-01-10,0,,,,,,,
3482,2019-01-11,0,,,,,,,
3483,2019-01-12,0,,,,,,,
3484,2019-01-13,0,,,,,,,
3485,2019-01-14,0,,,,,,,
3486,2019-01-15,0,,,,,,,
3487,2019-01-16,0,,,,,,,
3488,2019-01-17,0,,,,,,,
3489,2019-01-18,0,,,,,,,
3490,2019-01-19,0,,,,,,,
3491,2019-01-20,0,,,,,,,
3492,2019-01-21,0,,,,,,,
3493,2019-01-22,0,,,,,,,
3494,2019-01-23,0,,,,,,,
3495,2019-01-24,0,,,,,,,
3496,2019-01-25,0,,,,,,,
3497,2019-01-26,0,,,,,,,
3498,2019-01-27,0,,,,,,,
3499,2019-01-28,0,,,,,,,
3500,2019-01-29,0,,,,,,,
3501,2019-01-30,0,,,,,,,
3502,2019-01-31,0,,,,,,,
3503,2019-02-01,0,,,,,,,
3504,2019-02-02,0,,,,,,,
3505,2019-02-03,0,,,,,,,
3506,2019-02-04,0,,,,,,,
3507,2019-02-05,0,,,,,,,
3508,2019-02-06,0,,,,,,,
3509,2019-02-07,0,,,,,,,
3510,2019-02-08,0,,,,,,,
3511,2019-02-09,0,,,,,,,
3512,2019-02-10,0,,,,,,,
3513,2019-02-11,0,,,,,,,
3514,2019-02-12,0,,,,,,,
3515,2019-02-13,0,,,,,,,
3516,2019-02-14,0,,,,,,,
3517,2019-02-15,0,,,,,,,
3518,2019-02-16,0,,,,,,,
3519,2019-02-17,0,,,,,,,
3520,2019-02-18,0,,,,,,,
3521,2019-02-19,0,,,,,,,
3522,2019-02-20,0,,,,,,,
3523,2019-02-21,0,,,,,,,
3524,2019-02-22,0,,,,,,,
3525,2019-02-23,0,,,,,,,
3526,2019-02-24,0,,,,,,,
3527,2019-02-25,0,,,,,,,
3528,2019-02-26,0,,,,,,,
3529,2019-02-27,0,,,,,,,
3530,2019-02-28,0,,,,,,,
3531,2019-03-01,0,,,,,,,
3532,2019-03-02,0,,,,,,,
3533,2019-03-03,0,,,,,,,
3534,2019-03-04,0,,,,,,,
3535,2019-03-05,0,,,,,,,
3536,2019-03-06,0,,,,,,,
3537,2019-03-07,0,,,,,,,
3538,2019-03-08,0,,,,,,,
3539,2019-03-09,0,,,,,,,
3540,2019-03-10,0,,,,,,,
3541,2019-03-11,0,,,,,,,
3542,2019-03-12,0,,,,,,,
3543,2019-03-13,0,,,,,,,
3544,2019-03-14,0,,,,,,,
3545,2019-03-15,0,,,,,,,
3546,2019-03-16,0,,,,,,,
3547,2019-03-17,0,,,,,,,
3548,2019-03-18,0,,,,,,,
3549,2019-03-19,0,,,,,,,
3550,2019-03-20,0,,,,,,,
3551,2019-03-21,0,,,,,,,
3552,2019-03-22,0,,,,,,,
3553,2019-03-23,0,,,,,,,
3554,2019-03-24,0,,,,,,,
3555,2019-03-25,0,,,,,,,
3556,2019-03-26,0,,,,,,,
3557,2019-03-27,0,,,,,,,
3558,2019-03-28,0,,,,,,,
3559,2019-03-29,0,,,,,,,
3560,2019-03-30,0,,,,,,,
3561,2019-03-31,1,0.04,0.22,181000000.0,61646000000.0,0.15,0.82,1883000000.0
3562,2019-04-01,0,,,,,,,
3563,2019-04-02,0,,,,,,,
3564,2019-04-03,0,,,,,,,
3565,2019-04-04,0,,,,,,,
3566,2019-04-05,0,,,,,,,
3567,2019-04-06,0,,,,,,,
3568,2019-04-07,0,,,,,,,
3569,2019-04-08,0,,,,,,,
3570,2019-04-09,0,,,,,,,
3571,2019-04-10,0,,,,,,,
3572,2019-04-11,0,,,,,,,
3573,2019-04-12,0,,,,,,,
3574,2019-04-13,0,,,,,,,
3575,2019-04-14,0,,,,,,,
3576,2019-04-15,0,,,,,,,
3577,2019-04-16,0,,,,,,,
3578,2019-04-17,0,,,,,,,
3579,2019-04-18,0,,,,,,,
3580,2019-04-19,0,,,,,,,
3581,2019-04-20,0,,,,,,,
3582,2019-04-21,0,,,,,,,
3583,2019-04-22,0,,,,,,,
3584,2019-04-23,0,,,,,,,
3585,2019-04-24,0,,,,,,,
3586,2019-04-25,0,,,,,,,
3587,2019-04-26,0,,,,,,,
3588,2019-04-27,0,,,,,,,
3589,2019-04-28,0,,,,,,,
3590,2019-04-29,0,,,,,,,
3591,2019-04-30,0,,,,,,,
3592,2019-05-01,0,,,,,,,
3593,2019-05-02,0,,,,,,,
3594,2019-05-03,0,,,,,,,
3595,2019-05-04,0,,,,,,,
3596,2019-05-05,0,,,,,,,
3597,2019-05-06,0,,,,,,,
3598,2019-05-07,0,,,,,,,
3599,2019-05-08,0,,,,,,,
3600,2019-05-09,0,,,,,,,
3601,2019-05-10,0,,,,,,,
3602,2019-05-11,0,,,,,,,
3603,2019-05-12,0,,,,,,,
3604,2019-05-13,0,,,,,,,
3605,2019-05-14,0,,,,,,,
3606,2019-05-15,0,,,,,,,
3607,2019-05-16,0,,,,,,,
3608,2019-05-17,0,,,,,,,
3609,2019-05-18,0,,,,,,,
3610,2019-05-19,0,,,,,,,
3611,2019-05-20,0,,,,,,,
3612,2019-05-21,0,,,,,,,
3613,2019-05-22,0,,,,,,,
3614,2019-05-23,0,,,,,,,
3615,2019-05-24,0,,,,,,,
3616,2019-05-25,0,,,,,,,
3617,2019-05-26,0,,,,,,,
3618,2019-05-27,0,,,,,,,
3619,2019-05-28,0,,,,,,,
3620,2019-05-29,0,,,,,,,
3621,2019-05-30,0,,,,,,,
3622,2019-05-31,0,,,,,,,
3623,2019-06-01,0,,,,,,,
3624,2019-06-02,0,,,,,,,
3625,2019-06-03,0,,,,,,,
3626,2019-06-04,0,,,,,,,
3627,2019-06-05,0,,,,,,,
3628,2019-06-06,0,,,,,,,
3629,2019-06-07,0,,,,,,,
3630,2019-06-08,0,,,,,,,
3631,2019-06-09,0,,,,,,,
3632,2019-06-10,0,,,,,,,
3633,2019-06-11,0,,,,,,,
3634,2019-06-12,0,,,,,,,
3635,2019-06-13,0,,,,,,,
3636,2019-06-14,0,,,,,,,
3637,2019-06-15,0,,,,,,,
3638,2019-06-16,0,,,,,,,
3639,2019-06-17,0,,,,,,,
3640,2019-06-18,0,,,,,,,
