,Date,Interest Rate Present,EURO AREA(16 COUNTRIES)_LONG-TERM INTEREST RATES FORECAST,EURO AREA(16 COUNTRIES)_SHORT-TERM INTEREST RATES FORECAST,EURO AREA(16 COUNTRIES)_LONG-TERM INTEREST RATES,EURO AREA(16 COUNTRIES)_SHORT-TERM INTEREST RATES,CHINA_LONG-TERM INTEREST RATES FORECAST,CHINA_SHORT-TERM INTEREST RATES FORECAST,CHINA_LONG-TERM INTEREST RATES,CHINA_SHORT-TERM INTEREST RATES,INDIA_LONG-TERM INTEREST RATES FORECAST,INDIA_SHORT-TERM INTEREST RATES FORECAST,INDIA_LONG-TERM INTEREST RATES,INDIA_SHORT-TERM INTEREST RATES,UNITED STATES_LONG-TERM INTEREST RATES FORECAST,UNITED STATES_SHORT-TERM INTEREST RATES FORECAST,UNITED STATES_LONG-TERM INTEREST RATES,UNITED STATES_SHORT-TERM INTEREST RATES,EURO AREA(17 COUNTRIES)_LONG-TERM INTEREST RATES FORECAST,EURO AREA(17 COUNTRIES)_SHORT-TERM INTEREST RATES FORECAST,EURO AREA(17 COUNTRIES)_LONG-TERM INTEREST RATES,EURO AREA(17 COUNTRIES)_SHORT-TERM INTEREST RATES,EURO AREA(19 COUNTRIES)_LONG-TERM INTEREST RATES FORECAST,EURO AREA(19 COUNTRIES)_SHORT-TERM INTEREST RATES FORECAST,EURO AREA(19 COUNTRIES)_LONG-TERM INTEREST RATES,EURO AREA(19 COUNTRIES)_SHORT-TERM INTEREST RATES,RUSSIA_LONG-TERM INTEREST RATES FORECAST,RUSSIA_SHORT-TERM INTEREST RATES FORECAST,RUSSIA_LONG-TERM INTEREST RATES,RUSSIA_SHORT-TERM INTEREST RATES
299,1954-04-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1954-04-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1954-04-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1954-04-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1954-04-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1954-04-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1954-05-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1954-05-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1954-05-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1954-05-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1954-05-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1954-05-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1954-05-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1954-05-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1954-05-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1954-05-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,1954-05-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1954-05-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,1954-05-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1954-05-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1954-05-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1954-05-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1954-05-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1954-05-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1954-05-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1954-05-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1954-05-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1954-05-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1954-05-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1954-05-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,1954-05-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1954-05-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1954-05-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1954-05-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1954-05-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1954-05-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,1954-05-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1954-06-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,1954-06-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1954-06-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1954-06-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1954-06-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,1954-06-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1954-06-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,1954-06-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1954-06-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,1954-06-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,1954-06-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1954-06-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,1954-06-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,1954-06-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,1954-06-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1954-06-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,1954-06-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1954-06-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,1954-06-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,1954-06-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,1954-06-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,1954-06-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1954-06-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,1954-06-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1954-06-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,1954-06-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,1954-06-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,1954-06-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,1954-06-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,1954-06-30,1.0,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,
366,1954-07-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,1954-07-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1954-07-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,1954-07-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,1954-07-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,1954-07-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,1954-07-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,1954-07-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,1954-07-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,1954-07-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1954-07-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,1954-07-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,1954-07-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,1954-07-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,1954-07-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,1954-07-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,1954-07-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,1954-07-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,1954-07-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,1954-07-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,1954-07-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,1954-07-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,1954-07-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,1954-07-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,1954-07-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,1954-07-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,1954-07-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,1954-07-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1954-07-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,1954-07-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,1954-07-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1954-08-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,1954-08-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,1954-08-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,1954-08-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,1954-08-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,1954-08-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,1954-08-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,1954-08-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1954-08-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1954-08-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,1954-08-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1954-08-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,1954-08-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,1954-08-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,1954-08-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,1954-08-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1954-08-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1954-08-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,1954-08-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,1954-08-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,1954-08-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,1954-08-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,1954-08-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,1954-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,1954-08-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1954-08-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,1954-08-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,1954-08-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1954-08-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1954-08-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1954-08-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,1954-09-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,1954-09-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,1954-09-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,1954-09-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,1954-09-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,1954-09-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,1954-09-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,1954-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1954-09-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,1954-09-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1954-09-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,1954-09-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1954-09-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,1954-09-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1954-09-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,1954-09-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,1954-09-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,1954-09-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1954-09-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,1954-09-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1954-09-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,1954-09-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1954-09-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,1954-09-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,1954-09-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,1954-09-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1954-09-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,1954-09-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,1954-09-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,1954-09-30,1.0,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,
458,1954-10-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,1954-10-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,1954-10-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,1954-10-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1954-10-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,1954-10-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,1954-10-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,1954-10-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,1954-10-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1954-10-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1954-10-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1954-10-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1954-10-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,1954-10-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1954-10-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1954-10-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1954-10-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,1954-10-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,1954-10-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1954-10-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1954-10-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,1954-10-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1954-10-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1954-10-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1954-10-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1954-10-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1954-10-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,1954-10-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,1954-10-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,1954-10-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,1954-10-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,1954-11-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,1954-11-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,1954-11-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1954-11-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,1954-11-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,1954-11-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,1954-11-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1954-11-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,1954-11-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1954-11-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1954-11-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1954-11-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,1954-11-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,1954-11-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,1954-11-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,1954-11-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,1954-11-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,1954-11-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,1954-11-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,1954-11-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,1954-11-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,1954-11-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,1954-11-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,1954-11-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,1954-11-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,1954-11-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,1954-11-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1954-11-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,1954-11-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,1954-11-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,1954-12-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,1954-12-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,1954-12-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,1954-12-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,1954-12-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1954-12-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,1954-12-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,1954-12-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,1954-12-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,1954-12-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,1954-12-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,1954-12-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,1954-12-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,1954-12-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,1954-12-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1954-12-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,1954-12-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,1954-12-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,1954-12-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,1954-12-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,1954-12-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,1954-12-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,1954-12-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1954-12-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,1954-12-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1954-12-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,1954-12-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,1954-12-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,1954-12-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1954-12-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,1954-12-31,1.0,,,,,,,,,,,,,,,2.47,,,,,,,,,,,,,
550,1955-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,1955-01-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,1955-01-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,1955-01-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,1955-01-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,1955-01-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,1955-01-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,1955-01-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,1955-01-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,1955-01-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,1955-01-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,1955-01-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1955-01-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,1955-01-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,1955-01-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,1955-01-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1955-01-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,1955-01-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,1955-01-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1955-01-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1955-01-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1955-01-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,1955-01-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,1955-01-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,1955-01-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,1955-01-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1955-01-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,1955-01-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1955-01-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,1955-01-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,1955-01-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,1955-02-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,1955-02-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1955-02-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1955-02-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,1955-02-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1955-02-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,1955-02-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,1955-02-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,1955-02-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,1955-02-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,1955-02-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,1955-02-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,1955-02-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,1955-02-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,1955-02-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,1955-02-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,1955-02-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1955-02-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,1955-02-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,1955-02-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,1955-02-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,1955-02-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,1955-02-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,1955-02-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,1955-02-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1955-02-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,1955-02-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,1955-02-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,1955-03-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,1955-03-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,1955-03-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,1955-03-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,1955-03-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,1955-03-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,1955-03-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,1955-03-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,1955-03-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,1955-03-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
